review_id,user_id,username,review_title,review,sentiment,category,product,rating,verified_purchase,helpful_votes,review_length,purchase_date,review_date,country,language,source,device,review_type,writing_style,emotion,recommendation_score,company_response
REV042405,USR853560,charles_garcia537,One Star,"Overall, reading this book felt like a waste of time. Save your money. 😞",Negative,Books,History Book,1,No,415,14,2022-08-19,2024-07-21,Brazil,English,Amazon,Tablet,Short,formal,Anger,2,Please contact our support team.
REV042406,USR274129,karen_wilson89,Acceptable,"I decided to try this Hoodie. Overall, it was an average purchase. It gets the job done.",Neutral,Clothing,Hoodie,3,Yes,111,17,2025-08-10,2025-08-31,France,English,H&M,Tablet,Medium,casual,Neutral,6,Thank you for your feedback.
REV042408,USR323217,olivia_davis903,Worth Every Penny,I've been using this Tablet for over a month!! I am impressed with the design and overall quality of this Tablet. Exceeded my expectations.,Positive,Electronics,Tablet,5,Yes,440,24,2025-09-05,2025-09-11,UK,English,Amazon,Desktop,Medium,formal,Joy,9,Your feedback means a lot to us.
REV042409,USR222151,patricia_davis111,Average Quality,It works well enough for basic tasks. Could be better.,Neutral,Software,Photo Editor,2,No,278,10,2025-04-18,2025-07-22,Canada,English,G2,Desktop,Short,critical,Neutral,6,We appreciate your review.
REV042410,USR966960,joseph_harris404,Expected Better,"Fantastic! I decided to try this Pasta. However, Very poor dining experience because of the overall dining experience. I would never buy this again. It offers good value for the price. 👎",Negative,Restaurants,Pasta,2,No,28,32,2025-06-25,2026-07-22,Japan,English,Google Reviews,Mobile,Long,enthusiastic,Anger,1,Thank you for bringing this to our attention.
REV042412,USR415844,patricia_jackson132,Loved It,The author did an amazing job with the print quality. I would recommend it to everyone.,Positive,Books,History Book,4,No,439,16,2022-10-18,2024-04-17,USA,English,Amazon,Tablet,Short,casual,Joy,8,Thank you for your wonderful feedback!
REV042413,USR218007,karen_smith513,Highly Recommended,"I absolutely loved it! I recently bought this Medical Service. Fortunately, I highly recommend this healthcare provider. Five stars. Overall, I'm very satisfied.",Positive,Healthcare,Medical Service,5,No,5,23,2022-06-28,2026-03-27,UK,English,Healthgrades,Mobile,Long,enthusiastic,Joy,10,Your feedback means a lot to us.
REV042414,USR540602,emma_thomas201,Five Stars,"Honestly disappointed, I purchased this Mechanical Keyboard during a sale. Unfortunately, The Mechanical Keyboard is fast, reliable, and the performance exceeded my expectations. Exceeded my expectations. I would buy it again.",Positive,Laptops,Mechanical Keyboard,5,Yes,182,31,2021-10-25,2022-01-08,India,English,Amazon,Tablet,Long,critical,Joy,10,Your feedback means a lot to us.
REV042415,USR823498,patricia_sheikh622,Loved It,I bought this Baggage Service last month. The flight departed on time and everything went smoothly. One of the best purchases I've made.,Positive,Airlines,Baggage Service,4,No,294,23,2025-11-25,2025-11-27,India,English,TripAdvisor,Desktop,Medium,critical,Joy,9,We appreciate your positive review.
REV042416,USR108063,emma_sheikh561,Five Stars,"The hotel staff were extremely helpful. Worth every penny. However, there are a few minor issues. 👍",Positive,Hotels,Hotel Room,5,Yes,196,17,2026-04-07,2026-06-23,UK,English,Booking.com,Desktop,Short,enthusiastic,Joy,8,Thank you for choosing us.
REV042417,USR380314,david_taylor658,Very Disappointed,"Overall, I'm disappointed with this bank. Not recomended.",Negative,Banking,Savings Account,2,No,366,8,2022-01-26,2026-02-15,Germany,English,Trustpilot,Desktop,Short,casual,Anger,4,We're sorry about your experience.
REV042418,USR768014,charles_malik493,Decent Product,I purchased this Business Laptop during a sale. The boot speed is satisfactory but not outstanding. Works as expected. 🤔,Neutral,Laptops,Business Laptop,4,No,238,20,2024-08-23,2024-09-08,Brazil,English,Amazon,Desktop,Medium,enthusiastic,Neutral,5,We appreciate your review.
REV042419,USR917084,sarah_harris252,Low Quality,"I bought this Web Application last month. Overall, this software was disappointing. Avoid this product.",Negative,Software,Web Application,1,Yes,14,15,2022-07-13,2024-03-13,France,English,Capterra,Tablet,Medium,formal,Anger,4,We appreciate your feedback and will improve.
REV042420,USR566922,james_harris905,Expected Better,"The cabin crew were not very helpful. Completely dissatisfied. Still, it has a few good points.",Negative,Airlines,Baggage Service,2,Yes,72,16,2022-09-29,2023-06-11,Canada,English,TripAdvisor,Desktop,Short,critical,Anger,4,We're sorry about your experience.
REV042421,USR545946,emma_ahmed607,Terrible Purchase,"The overall quality is disappointing because of the touchpad. Very disappointed. Still, it has a few good points.",Negative,Laptops,Business Laptop,2,Yes,241,18,2022-02-11,2025-01-19,Japan,English,Amazon,Mobile,Short,enthusiastic,Anger,2,Please contact our support team.
REV042422,USR382113,ayesha_iqbal401,Very Disappointed,I wanted to share my experiance with this Business Laptop. I regret purchasing this laptop. Save your money.,Negative,Laptops,Business Laptop,1,Yes,33,18,2023-09-03,2025-01-30,Canada,English,HP Store,Tablet,Medium,casual,Anger,2,We apologize for the inconvenience.
REV042423,USR195604,mary_johnson691,Very Impressed,"Wow! I decided to try this Business Laptop. However, Very satisfied with the overall quality of this laptop. I would recommend it to everyone. It wasn't worth the money.",Positive,Laptops,Business Laptop,5,Yes,35,29,2022-04-10,2022-08-06,Pakistan,English,Amazon,Mobile,Long,enthusiastic,Joy,8,Thank you for your wonderful feedback!
REV042424,USR331207,linda_davis703,Low Quality,This was my first time using this Biography. I expected much more from this author. Waste of money.,Negative,Books,Biography,1,Yes,184,18,2023-01-06,2023-04-05,Canada,English,Amazon,Tablet,Medium,enthusiastic,Anger,3,We apologize for the inconvenience.
REV042425,USR751274,james_smith221,Exceeded Expectations,I wanted to share my experiance with this Controller. This game offers an amazing experiance. One of the best purchases I've made.,Positive,Gaming,Controller,5,Yes,19,22,2023-04-09,2024-10-12,Brazil,English,Epic Games,Mobile,Medium,formal,Joy,8,Thank you for your wonderful feedback!
REV042426,USR983915,ahmed_smith654,Decent Product,The automation is average. It gets the job done.,Neutral,Software,Desktop Software,3,No,498,9,2022-01-09,2025-06-15,UK,English,Capterra,Mobile,Short,enthusiastic,Neutral,6,Thank you for sharing your experience.
REV042427,USR876798,james_garcia782,Nothing Special,"From my perspective, I decided to try this Phone Charger. In my opinion, It is neither impressive nor disappointing. Nothing special. Overall, it met my expectations.",Neutral,Mobile Phones,Phone Charger,2,No,366,26,2024-08-16,2024-10-26,France,English,Apple Store,Desktop,Long,formal,Neutral,5,We appreciate your review.
REV042428,USR465292,karen_thomas570,Reasonable Purchase,The pricing was average. It's okay.,Neutral,Grocery,Rice,3,Yes,38,6,2024-01-17,2025-08-30,France,English,Instacart,Desktop,Short,enthusiastic,Neutral,5,We value your comments.
REV042429,USR693959,ayesha_wilson133,Exceeded Expectations,"The camera, display, and software experience make this phone an excelent choice. One of the best purchases I've made. 👍",Positive,Mobile Phones,Smartphone,4,Yes,488,20,2026-01-03,2026-04-14,France,English,Samsung Store,Desktop,Short,formal,Joy,9,We're delighted that you enjoyed our product.
REV042430,USR607740,linda_taylor943,Loved It,Very happy with the quality of this Snacks!! Absolutely loved it.,Positive,Grocery,Snacks,5,Yes,496,11,2025-11-25,2026-04-19,USA,English,Walmart,Desktop,Short,formal,Joy,10,Thank you for choosing us.
REV042431,USR591386,emma_wilson772,Acceptable,The content was informative but ordinary. Acceptable for the price.,Neutral,Books,Comic Book,2,Yes,410,10,2024-03-25,2025-08-19,USA,English,Amazon,Tablet,Short,critical,Neutral,7,We appreciate your review.
REV042432,USR192273,patricia_miller463,Great Quality,The bank provides excelent service and reliable ATM availability. Excellent choice. 👍,Positive,Banking,Savings Account,5,Yes,424,12,2022-08-21,2025-04-03,Australia,English,Google Reviews,Tablet,Short,enthusiastic,Joy,8,We're delighted that you enjoyed our product.
REV042433,USR135132,sophia_miller996,Poor Experience,"Seriously, I bought this Horror Movie last month. However, The storyline was overpriced. Save your money. Overall, it met my expectations.",Negative,Movies,Horror Movie,2,No,16,21,2022-05-14,2024-06-27,Canada,English,IMDb,Desktop,Long,casual,Anger,3,We apologize for the inconvenience.
REV042434,USR641970,mary_sheikh682,Unsatisfied,The room was uncomfertable and the staff was disappointing. Save your money.,Negative,Hotels,WiFi,1,Yes,77,12,2024-01-14,2026-04-29,Japan,English,Hotels.com,Mobile,Short,casual,Anger,2,We apologize for the inconvenience.
REV042435,USR997934,elizabeth_sheikh242,Waste of Money,"Absolutely amazing! After reading many reviews, I purchased this Smartphone. However, I regret purchasing this phone because of very slow performance. Avoid this product. It offers good value for the price.",Negative,Mobile Phones,Smartphone,1,No,487,31,2022-08-31,2025-07-09,India,English,Apple Store,Desktop,Long,enthusiastic,Anger,4,Thank you for bringing this to our attention.
REV042436,USR423402,ali_iqbal338,Amazing Experience,The Wireless Charger offers great performance and outstanding face unlock. Very satisfied with my purchase.,Positive,Mobile Phones,Wireless Charger,5,Yes,395,15,2022-06-28,2023-06-15,Brazil,English,Amazon,Mobile,Short,formal,Joy,9,Your feedback means a lot to us.
REV042437,USR609995,thomas_miller602,Average Experience,"Fantastic! My friend recommended this Breakfast. Overall, Nothing particularly impressive about the hotel. Overall an average experience. Overall, it met my expectations. 🤔",Neutral,Hotels,Breakfast,4,No,462,23,2023-10-26,2024-10-31,Japan,English,TripAdvisor,Mobile,Long,enthusiastic,Neutral,6,We value your comments.
REV042438,USR573801,fatima_malik318,Average Experience,"After reading many reviews, I purchased this Training Program. It was a decent learning experience. Nothing special. 🙂",Neutral,Education,Training Program,4,Yes,428,18,2022-11-17,2025-04-01,Canada,English,Udemy,Tablet,Medium,critical,Neutral,7,Thank you for your feedback.
REV042440,USR761667,fatima_jackson886,Great Quality,"I gotta say, This was my first time using this Reception Service. However, The hotel offers great value for money. Exceeded my expectations. I don't think I'll purchase it again. ❤️",Positive,Hotels,Reception Service,5,Yes,75,31,2026-07-01,2026-07-25,France,English,Booking.com,Desktop,Long,casual,Joy,8,Your feedback means a lot to us.
REV042441,USR603939,fatima_miller292,Exceeded Expectations,"I've been using this Medicine since last week. Overall, I had a very positive healthcare experiance. Exceeded my expectations.",Positive,Healthcare,Medicine,5,Yes,260,19,2023-11-12,2025-03-24,USA,English,Healthgrades,Mobile,Medium,critical,Joy,9,Thank you for your wonderful feedback!
REV042442,USR353875,john_sheikh922,Average Experience,"Wow! My friend recommended this Rice. Unfortunately, Neither impressive nor disappointing. Works as expected. It wasn't worth the money. 😐",Neutral,Grocery,Rice,4,No,410,20,2022-02-17,2024-08-22,Australia,English,Walmart,Mobile,Long,enthusiastic,Neutral,6,We appreciate your review.
REV042444,USR755364,david_jackson669,Worth Every Penny,I recently bought this Power Bank. I have been using this Power Bank for a while and the build quality is luxurious. I would recommend it to everyone. 😊,Positive,Electronics,Power Bank,4,No,237,29,2025-01-04,2026-01-30,Japan,English,Best Buy,Desktop,Medium,formal,Joy,8,We appreciate your positive review.
REV042445,USR970805,charles_ahmed455,Loved It,Excellent laptop with an fresh build quality. Five stars.,Positive,Laptops,Business Laptop,5,No,179,9,2021-09-15,2024-09-18,India,English,Dell Store,Tablet,Short,formal,Joy,10,We appreciate your positive review.
REV042446,USR459483,noah_ahmed241,Average Quality,I ordered this Photo Editor online. The compatibility meets basic expectations. It gets the job done. 😐,Neutral,Software,Photo Editor,2,No,413,17,2023-06-02,2023-08-07,India,English,Capterra,Tablet,Medium,enthusiastic,Neutral,6,Your opinion helps us improve.
REV042447,USR418372,thomas_smith86,Average Quality,"Overall, I decided to try this Swimming Pool. On top of that, The housekeeping could be improved. Meets basic expectations. It offers good value for the price.",Neutral,Hotels,Swimming Pool,2,No,172,27,2025-04-23,2025-10-27,Brazil,English,Booking.com,Desktop,Long,formal,Neutral,6,Your opinion helps us improve.
REV042448,USR712106,elizabeth_garcia34,Acceptable,"Unfortunately, I purchased this Jeans during a sale. In my opinion, It works well for everyday use. Works as expected. I hope future versions improve.",Neutral,Clothing,Jeans,2,Yes,68,25,2026-04-02,2026-05-23,Pakistan,English,Zara,Tablet,Long,critical,Neutral,7,We value your comments.
REV042449,USR919366,liam_williams160,One Star,The gameplay became repetitive after a short time. Waste of money. 😤,Negative,Gaming,Gaming Chair,1,Yes,287,12,2022-08-25,2025-01-15,USA,English,Metacritic,Tablet,Short,critical,Anger,2,We apologize for the inconvenience.
REV042450,USR540185,susan_davis707,Very Impressed,I ordered this Wireless Charger online. The battery lasts all day and the display is satisfying. Highly recommended.,Positive,Mobile Phones,Wireless Charger,5,Yes,437,18,2022-02-26,2023-02-17,India,English,Samsung Store,Mobile,Medium,critical,Joy,8,Thank you for your wonderful feedback!
REV042452,USR790497,robert_williams23,Great Quality,I wanted to share my experience with this Tablet. Excellent build quality and outstanding portability. Absolutely loved it.,Positive,Electronics,Tablet,4,No,329,18,2022-11-16,2024-10-07,Pakistan,English,Best Buy,Tablet,Medium,casual,Joy,9,We appreciate your positive review.
REV042453,USR284866,david_johnson416,Poor Experience,My friend recommended this WiFi. The room was uncomfortable and the value for money was disappointing. I regret buying this. 😞,Negative,Hotels,WiFi,2,Yes,312,21,2024-07-23,2025-07-02,India,English,Hotels.com,Desktop,Medium,formal,Anger,1,We're sorry about your experience.
REV042454,USR442714,noah_ahmed529,Poor Experience,"To my disappointment, I wanted to share my experience with this Comic Book. Without a doubt, The overall readability was inferior. Save your money. I'm happy with my purchase.",Negative,Books,Comic Book,2,Yes,205,29,2023-09-26,2024-09-07,France,English,Goodreads,Mobile,Long,critical,Anger,1,Thank you for bringing this to our attention.
REV042455,USR516007,fatima_ahmed87,Worth Every Penny,"I absolutely loved it! I've been using this Certification for work. Fortunately, The course content is smooth. Highly recommended. Overall, I'm very satisfied.",Positive,Education,Certification,5,No,117,23,2021-11-29,2023-12-26,USA,English,Udemy,Desktop,Long,enthusiastic,Joy,8,Thank you for choosing us.
REV042456,USR415706,hassan_sheikh401,Met Expectations,"To be honest, After reading many reviews, I puchased this Rice. However, The Rice was acceptable. Acceptable for the price. Overall, it met my expectations. 🤔",Neutral,Grocery,Rice,3,No,101,26,2024-03-16,2026-06-01,USA,English,Instacart,Desktop,Long,casual,Neutral,6,Your opinion helps us improve.
REV042457,USR180722,james_thomas74,Very Disappointed,The color faded after washing. I would never buy this again. 👎,Negative,Clothing,Hoodie,1,No,191,12,2024-12-15,2025-01-10,Pakistan,English,H&M,Mobile,Short,critical,Anger,3,We appreciate your feedback and will improve.
REV042458,USR215121,patricia_brown713,Average Quality,I purchased this Mobile Banking during a sale. The mobile app is decent. Meets basic expectations.,Neutral,Banking,Mobile Banking,3,No,333,16,2024-05-28,2024-06-01,France,English,Trustpilot,Mobile,Medium,formal,Neutral,6,Thank you for your feedback.
REV042459,USR858181,olivia_brown389,Waste of Money,"After reading many reviews, I purchased this Credit Card. Customer service was slow and unhelpful. I would never buy this again. 😕",Negative,Banking,Credit Card,2,Yes,301,22,2023-03-11,2025-12-16,Germany,English,Trustpilot,Mobile,Medium,casual,Anger,3,We appreciate your feedback and will improve.
REV042461,USR862443,ayesha_sheikh80,Loved It,The location was friendly and made our stay enjoyable. Worth every penny. 😁,Positive,Hotels,WiFi,5,Yes,287,13,2022-02-19,2024-03-11,Brazil,English,TripAdvisor,Mobile,Short,formal,Joy,9,Thank you for choosing us.
REV042462,USR587351,noah_davis141,Decent Product,"To my disappointment, My friend recommended this Burger. On top of that, The meal was decent and filling. Acceptable for the price. It wasn't worth the money.",Neutral,Restaurants,Burger,2,No,453,27,2021-12-18,2025-12-31,India,English,Yelp,Desktop,Long,critical,Neutral,7,Your opinion helps us improve.
REV042463,USR477964,olivia_miller883,Amazing Experience,I wanted to share my experience with this Health Checkup. The treatment quality was satisfying. Excellent choice. 👍,Positive,Healthcare,Health Checkup,5,No,10,18,2025-11-17,2026-02-22,France,English,Healthgrades,Desktop,Medium,enthusiastic,Joy,10,We're delighted that you enjoyed our product.
REV042464,USR124162,sarah_anderson522,Waste of Money,"My friend recommended this Gaming Console. Overall, I regret purchasing this game. Worst purchase ever.",Negative,Gaming,Gaming Console,1,No,190,15,2025-08-28,2025-12-02,UK,English,Steam,Desktop,Medium,enthusiastic,Anger,3,We apologize for the inconvenience.
REV042465,USR112625,olivia_jones259,Loved It,Excellent grocery item with outstanding freshness. Five stars.,Positive,Grocery,Fresh Vegetables,5,Yes,371,8,2024-07-06,2025-03-22,Germany,English,Walmart,Tablet,Short,formal,Joy,8,Your feedback means a lot to us.
REV042466,USR961438,jennifer_malik222,Excellent Product,The controls are smooth and the graphics is outstanding. I would definitely buy this again. 😊,Positive,Gaming,Gaming Headset,5,Yes,193,16,2021-08-10,2025-12-06,Japan,English,Epic Games,Mobile,Short,casual,Joy,10,Thank you for your wonderful feedback!
REV042467,USR538029,david_garcia294,Terrible Purchase,"To be honest, I purchased this ATM Service during a sale. After using it for a while, The bank has instructions were unclear. Not recommended. It offers good value for the price.",Negative,Banking,ATM Service,2,Yes,25,32,2022-11-09,2026-02-27,USA,English,Trustpilot,Desktop,Long,casual,Anger,1,We appreciate your feedback and will improve.
REV042468,USR981201,david_jones841,Met Expectations,The Tablet is decent and the portability meets basic expectations. Meets basic expectations.,Neutral,Electronics,Tablet,3,No,134,13,2024-05-26,2025-09-13,UK,English,Amazon,Mobile,Short,formal,Neutral,7,We appreciate your review.
REV042470,USR688400,ahmed_iqbal511,One Star,Customer service was slow and unhelpful. I would never buy this again. 😞,Negative,Banking,Mobile Banking,2,No,458,13,2025-09-03,2026-05-31,India,English,Google Reviews,Tablet,Short,enthusiastic,Anger,1,Please contact our support team.
REV042471,USR706811,richard_khan279,Loved It,"In my opinion, I ordered this Jeans online. Overall, The material feels premium and durable. Highly recommended. It offers good value for the price. 😊",Positive,Clothing,Jeans,4,No,75,25,2022-12-20,2025-05-12,Japan,English,Amazon,Tablet,Long,formal,Joy,8,Your feedback means a lot to us.
REV042472,USR401004,barbara_brown739,Fair Experience,The overall experience is acceptable. Could be better. 🙂,Neutral,Gaming,Controller,4,No,36,9,2026-03-02,2026-05-05,India,English,Metacritic,Mobile,Short,formal,Neutral,5,Thank you for sharing your experience.
REV042473,USR181521,mary_ahmed725,Fantastic Purchase,The seat comfort was accurate. I would definately buy this again.,Positive,Airlines,Baggage Service,5,Yes,57,11,2022-10-02,2025-02-14,Japan,English,TripAdvisor,Tablet,Short,formal,Joy,10,We appreciate your positive review.
REV042474,USR784798,mary_malik842,Amazing Experience,This was my first time using this Milk!! Excellent grocery item with outstanding freshness. I would definitely buy this again.,Positive,Grocery,Milk,5,No,2,20,2026-04-06,2026-06-01,Pakistan,English,Walmart,Tablet,Medium,formal,Joy,9,We're delighted that you enjoyed our product.
REV042475,USR333201,joseph_brown44,Average Experience,"I recently bought this Jeans. Overall, it was an average purchase. Acceptable for the price. 🙂",Neutral,Clothing,Jeans,4,No,471,16,2022-03-18,2022-03-21,Brazil,English,H&M,Desktop,Medium,enthusiastic,Neutral,6,Thank you for sharing your experience.
REV042477,USR999883,ahmed_garcia885,Nothing Special,"Sadly, I recently bought this Coffee. For the price, The restaurant offers average quality food. Overall an average experience. I would definitely recommend it. 🙂",Neutral,Restaurants,Coffee,3,Yes,312,25,2025-12-10,2026-03-18,UK,English,TripAdvisor,Desktop,Long,critical,Neutral,6,Thank you for sharing your experience.
REV042478,USR678798,susan_johnson87,Unsatisfied,"Not impressed. I wanted to share my experience with this Documentary. Without a doubt, The ending was disappointing. Waste of money. I don't think I'll purchase it again.",Negative,Movies,Documentary,2,No,191,28,2022-10-25,2025-10-03,Canada,English,IMDb,Tablet,Long,critical,Anger,2,We're sorry about your experience.
REV042479,USR439522,joseph_sheikh711,It's Okay,"Sadly, I puchased this Flight during a sale. In my opinion, Overall, it was an average flight. Works as expected. I would buy it again. 🤔",Neutral,Airlines,Flight,3,Yes,227,26,2024-12-16,2025-10-10,USA,English,Skytrax,Desktop,Long,critical,Neutral,7,Thank you for sharing your experience.
REV042480,USR890158,mary_khan732,Mixed Feelings,I've been using this Pasta for about a week. The freshness met basic expectations. Acceptable for the price.,Neutral,Restaurants,Pasta,3,Yes,466,18,2023-07-03,2023-12-27,Brazil,English,Yelp,Mobile,Medium,enthusiastic,Neutral,5,Thank you for sharing your experience.
REV042481,USR267605,ahmed_white994,Not Worth It,I wanted to share my experience with this Antivirus. The software suffers from food was cold. Completely dissatisfied.,Negative,Software,Antivirus,2,No,455,18,2021-12-22,2023-06-09,Germany,English,Product Hunt,Tablet,Medium,critical,Anger,3,We apologize for the inconvenience.
REV042483,USR513039,thomas_taylor910,Worth Every Penny,I decided to try this Hotel Room. One of the best hotel experiences I've had. Exceeded my expectations. 👍,Positive,Hotels,Hotel Room,5,Yes,377,19,2026-02-20,2026-02-22,UK,English,Hotels.com,Desktop,Medium,casual,Joy,10,We're delighted that you enjoyed our product.
REV042484,USR533846,jennifer_jones198,Expected Better,I decided to try this Tablet. The Tablet has poor sound quality. The build quality is uncomfortable. I would never buy this again.,Negative,Electronics,Tablet,1,No,356,23,2025-09-01,2025-09-27,Australia,English,Best Buy,Tablet,Medium,formal,Anger,3,We apologize for the inconvenience.
REV042485,USR799103,fatima_brown126,Highly Recommended,"After reading many reviews, I purchased this Certification. I learned many valuable skills from this course. One of the best purchases I've made.",Positive,Education,Certification,4,Yes,77,23,2024-02-19,2025-01-15,USA,English,Udemy,Desktop,Medium,critical,Joy,8,Thank you for your wonderful feedback!
REV042486,USR944902,fatima_harris38,Unsatisfied,"After reading many reviews, I purchased this Economy Seat. I expected much better service. I would never buy this again.",Negative,Airlines,Economy Seat,2,No,479,20,2025-06-11,2026-06-26,Japan,English,Skytrax,Desktop,Medium,critical,Anger,2,Thank you for bringing this to our attention.
REV042487,USR561960,elizabeth_taylor117,Very Disappointed,The clothing item had poor build quality. Save your money.,Negative,Clothing,Jeans,2,No,326,10,2022-03-08,2025-02-13,Canada,English,Amazon,Mobile,Short,critical,Anger,3,Thank you for bringing this to our attention.
REV042488,USR512729,david_williams895,Mixed Feelings,The quality could be better. Acceptable for the price.,Neutral,Grocery,Milk,3,Yes,399,9,2023-08-28,2024-05-18,Canada,English,Instacart,Mobile,Short,enthusiastic,Neutral,6,We value your comments.
REV042489,USR786414,sarah_brown861,Expected Better,"I absolutely loved it! I've been using this Hospital Visit for my business. After using it for a while, The follow-up service was poorly-designed. Waste of money. It wasn't worth the money. 😤",Negative,Healthcare,Hospital Visit,1,No,464,33,2024-08-17,2024-09-15,Germany,English,Google Reviews,Mobile,Long,enthusiastic,Anger,3,Please contact our support team.
REV042490,USR320972,olivia_smith52,Loved It,"Based on my experience, I've been using this Medical Service since last week. Additionally, The appointment process was accurate. One of the best purchases I've made. Overall, I'm very satisfied. ❤️",Positive,Healthcare,Medical Service,4,No,123,31,2022-01-17,2024-10-01,France,English,Google Reviews,Mobile,Long,formal,Joy,10,Thank you for choosing us.
REV042491,USR491008,robert_anderson227,Mixed Feelings,"I gotta say, I ordered this Horror Movie online. Fortunately, The comedy met basic expectations. It gets the job done. It wasn't worth the money. 😐",Neutral,Movies,Horror Movie,3,Yes,188,26,2022-03-14,2025-08-21,France,English,IMDb,Mobile,Long,casual,Neutral,7,We value your comments.
REV042492,USR311703,barbara_thomas428,Fair Experience,"To be honest, I decided to try this Ultrabook. Fortunately, The laptop is decent for basic tasks. Overall an average experience. I would definitely recommend it. 😐",Neutral,Laptops,Ultrabook,4,No,133,27,2021-09-24,2022-10-14,Japan,English,HP Store,Tablet,Long,casual,Neutral,7,Thank you for your feedback.
REV042493,USR590334,barbara_ahmed684,Waste of Money,I wouldn't purchase this again. Completely dissatisfied.,Negative,Grocery,Milk,2,Yes,280,7,2023-07-06,2024-05-12,France,English,Walmart,Tablet,Short,critical,Anger,4,We're sorry about your experience.
REV042494,USR895994,ahmed_jones199,Great Quality,"To be honest, I recently bought this Milk. For the price, The Milk offered great value for money. One of the best purchases I've made. I don't think I'll purchase it again.",Positive,Grocery,Milk,4,No,177,32,2022-06-16,2023-03-11,Japan,English,Walmart,Desktop,Long,casual,Joy,9,Thank you for your wonderful feedback!
REV042495,USR389794,william_ahmed655,Excellent Product,This was my first time using this Business Laptop!! Very satisfied with the overall quality of this laptop. Highly recommended.,Positive,Laptops,Business Laptop,4,No,98,20,2022-11-23,2024-06-06,Canada,English,Amazon,Tablet,Medium,casual,Joy,8,Thank you for your wonderful feedback!
REV042496,USR595203,ali_iqbal848,Great Quality,I use this software every day and the reliability is outstanding. Highly recommended.,Positive,Software,Mobile App,4,No,221,13,2024-08-08,2025-11-23,France,English,Capterra,Tablet,Short,enthusiastic,Joy,9,Thank you for your wonderful feedback!
REV042497,USR331572,robert_williams384,Excellent Product,I wanted to share my experience with this Biography!! This is one of the best books I've read this year. I would recommend it to everyone.,Positive,Books,Biography,5,Yes,260,26,2023-08-09,2024-07-22,Pakistan,English,Goodreads,Desktop,Medium,critical,Joy,8,Your feedback means a lot to us.
REV042498,USR943954,jessica_thomas634,Highly Recommended,"One of the best hotel experiences I've had!! I would definitely buy this again. However, there are a few minor issues.",Positive,Hotels,Swimming Pool,4,Yes,15,21,2021-09-13,2026-06-17,Japan,English,Booking.com,Desktop,Short,formal,Joy,10,Thank you for your wonderful feedback!
REV042499,USR613416,john_ahmed539,It's Okay,"Based on my experience, I recently bought this Biography. For the price, The story was okay but lacked excitement. It's okay. I hope future versions improve.",Neutral,Books,Biography,3,Yes,430,26,2025-05-01,2025-12-24,UK,English,Amazon,Desktop,Long,formal,Neutral,6,Thank you for sharing your experience.
REV042500,USR844830,barbara_ahmed567,Mixed Feelings,I ordered this University Course online. The difficulty level met my expectations. Meets basic expectations.,Neutral,Education,University Course,4,No,231,15,2025-10-07,2025-11-21,Japan,English,Udemy,Tablet,Medium,casual,Neutral,7,We value your comments.
REV042501,USR266513,charles_malik313,Met Expectations,"My friend recommended this Photo Editor. Overall, it's a reasonable software solution. It's okay.",Neutral,Software,Photo Editor,2,Yes,235,14,2021-12-10,2024-09-29,Germany,English,Capterra,Tablet,Medium,critical,Neutral,7,We value your comments.
REV042502,USR401494,john_khan735,Unsatisfied,"To my disappointment, I decided to try this Science Book. Without a doubt, The story became boring halfway through. I regret buying this. I'm happy with my purchase.",Negative,Books,Science Book,1,No,425,28,2023-11-26,2025-02-10,Pakistan,English,Goodreads,Tablet,Long,critical,Anger,4,Please contact our support team.
REV042503,USR867270,joseph_taylor267,Excellent Product,The restaurant served one of the best Pizza I've ever had. One of the best purchases I've made.,Positive,Restaurants,Pizza,5,No,80,18,2023-09-22,2025-05-02,Germany,English,Google Reviews,Desktop,Short,casual,Joy,8,Thank you for choosing us.
REV042504,USR866069,jessica_johnson897,Met Expectations,The product was okay for the price. Acceptable for the price.,Neutral,Grocery,Milk,2,No,207,11,2022-04-23,2022-05-18,Australia,English,Amazon Fresh,Tablet,Short,formal,Neutral,5,Thank you for sharing your experience.
REV042506,USR719067,ali_iqbal846,Decent Product,"I absolutely loved it! My friend recommended this Sandwich. Unfortunately, The Sandwich was average. Could be better. I don't think I'll purchase it again. 🤔",Neutral,Restaurants,Sandwich,3,Yes,310,25,2021-09-20,2025-07-20,Germany,English,Google Reviews,Desktop,Long,enthusiastic,Neutral,6,We appreciate your review.
REV042508,USR271507,david_garcia445,Average Experience,I ordered this Workshop online. The platform worked reasonably well. Overall an average experience. 😐,Neutral,Education,Workshop,3,Yes,16,15,2025-10-27,2026-03-28,Brazil,English,Google Reviews,Desktop,Medium,formal,Neutral,5,We appreciate your review.
REV042509,USR234739,liam_white998,Average Experience,I ordered this Tablet online. The value for money is acceptable for daily use. Neither good nor bad.,Neutral,Electronics,Tablet,4,Yes,139,18,2021-12-26,2023-03-09,Canada,English,Newegg,Desktop,Medium,formal,Neutral,5,Thank you for sharing your experience.
REV042510,USR701837,susan_ahmed659,Poor Experience,"Unfortunately, I bought this Gaming Console last month. After using it for a while, The gameplay became repetitive after a short time. One star. I would definitely recommend it. 😞",Negative,Gaming,Gaming Console,2,Yes,400,30,2024-05-12,2026-05-12,Australia,English,Metacritic,Mobile,Long,critical,Anger,3,Thank you for bringing this to our attention.
